optimizer,method,iteration,evals,energy,energy_global,is_stage_boundary
cobyla,standard,548,549.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,549,550.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,550,551.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,551,552.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,552,553.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,553,554.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,554,555.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,555,556.0,-8.794280270583997,-8.794280270583997,0
cobyla,standard,556,557.0,-8.794361466203249,-8.794361466203249,0
cobyla,standard,557,558.0,-8.794361466203249,-8.794361466203249,0
cobyla,standard,558,559.0,-8.794361466203249,-8.794361466203249,0
cobyla,standard,559,560.0,-8.794361466203249,-8.794361466203249,0
cobyla,standard,560,561.0,-8.795338044844186,-8.795338044844186,0
cobyla,standard,561,562.0,-8.795338044844186,-8.795338044844186,0
cobyla,standard,562,563.0,-8.795338044844186,-8.795338044844186,0
cobyla,standard,563,564.0,-8.795338044844186,-8.795338044844186,0
cobyla,standard,564,565.0,-8.796780286634352,-8.796780286634352,0
cobyla,standard,565,566.0,-8.796780286634352,-8.796780286634352,0
cobyla,standard,566,567.0,-8.799447801215907,-8.799447801215907,0
cobyla,standard,567,568.0,-8.799447801215907,-8.799447801215907,0
cobyla,standard,568,569.0,-8.799789057544501,-8.799789057544501,0
cobyla,standard,569,570.0,-8.799789057544501,-8.799789057544501,0
cobyla,standard,570,571.0,-8.800338975572389,-8.800338975572389,0
cobyla,standard,571,572.0,-8.800338975572389,-8.800338975572389,0
cobyla,standard,572,573.0,-8.801979521010558,-8.801979521010558,0
cobyla,standard,573,574.0,-8.801979521010558,-8.801979521010558,0
cobyla,standard,574,575.0,-8.801979521010558,-8.801979521010558,0
cobyla,standard,575,576.0,-8.801979521010558,-8.801979521010558,0
cobyla,standard,576,577.0,-8.804191996366201,-8.804191996366201,0
cobyla,standard,577,578.0,-8.804191996366201,-8.804191996366201,0
cobyla,standard,578,579.0,-8.817910640108215,-8.817910640108215,0
cobyla,standard,579,580.0,-8.817910640108215,-8.817910640108215,0
cobyla,standard,580,581.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,581,582.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,582,583.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,583,584.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,584,585.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,585,586.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,586,587.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,587,588.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,588,589.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,589,590.0,-8.872158120910461,-8.872158120910461,0
cobyla,standard,590,591.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,591,592.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,592,593.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,593,594.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,594,595.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,595,596.0,-8.872907914429879,-8.872907914429879,0
cobyla,standard,596,597.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,597,598.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,598,599.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,599,600.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,600,601.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,601,602.0,-8.879852323481655,-8.879852323481655,0
cobyla,standard,602,603.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,603,604.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,604,605.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,605,606.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,606,607.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,607,608.0,-8.942017585859023,-8.942017585859023,0
cobyla,standard,608,609.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,609,610.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,610,611.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,611,612.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,612,613.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,613,614.0,-9.00290073181321,-9.00290073181321,0
cobyla,standard,614,615.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,615,616.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,616,617.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,617,618.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,618,619.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,619,620.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,620,621.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,621,622.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,622,623.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,623,624.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,624,625.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,625,626.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,626,627.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,627,628.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,628,629.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,629,630.0,-9.003247309571735,-9.003247309571735,0
cobyla,standard,630,631.0,-9.012568983508338,-9.012568983508338,0
cobyla,standard,631,632.0,-9.012568983508338,-9.012568983508338,0
cobyla,standard,632,633.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,633,634.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,634,635.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,635,636.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,636,637.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,637,638.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,638,639.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,639,640.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,640,641.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,641,642.0,-9.01395105887077,-9.01395105887077,0
cobyla,standard,642,643.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,643,644.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,644,645.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,645,646.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,646,647.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,647,648.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,648,649.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,649,650.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,650,651.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,651,652.0,-9.033204219572399,-9.033204219572399,0
cobyla,standard,652,653.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,653,654.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,654,655.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,655,656.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,656,657.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,657,658.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,658,659.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,659,660.0,-9.044494557096042,-9.044494557096042,0
cobyla,standard,660,661.0,-9.052381978221119,-9.052381978221119,0
cobyla,standard,661,662.0,-9.052381978221119,-9.052381978221119,0
cobyla,standard,662,663.0,-9.052381978221119,-9.052381978221119,0
cobyla,standard,663,664.0,-9.052381978221119,-9.052381978221119,0
cobyla,standard,664,665.0,-9.056361394004535,-9.056361394004535,0
cobyla,standard,665,666.0,-9.056361394004535,-9.056361394004535,0
cobyla,standard,666,667.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,667,668.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,668,669.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,669,670.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,670,671.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,671,672.0,-9.05813975720937,-9.05813975720937,0
cobyla,standard,672,673.0,-9.100438341204523,-9.100438341204523,0
cobyla,standard,673,674.0,-9.100438341204523,-9.100438341204523,0
cobyla,standard,674,675.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,675,676.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,676,677.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,677,678.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,678,679.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,679,680.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,680,681.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,681,682.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,682,683.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,683,684.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,684,685.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,685,686.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,686,687.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,687,688.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,688,689.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,689,690.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,690,691.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,691,692.0,-9.141943587048067,-9.141943587048067,0
cobyla,standard,692,693.0,-9.15730249757234,-9.15730249757234,0
cobyla,standard,693,694.0,-9.15730249757234,-9.15730249757234,0
cobyla,standard,694,695.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,695,696.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,696,697.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,697,698.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,698,699.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,699,700.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,700,701.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,701,702.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,702,703.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,703,704.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,704,705.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,705,706.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,706,707.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,707,708.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,708,709.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,709,710.0,-9.169378093166497,-9.169378093166497,0
cobyla,standard,710,711.0,-9.173231861625842,-9.173231861625842,0
cobyla,standard,711,712.0,-9.173231861625842,-9.173231861625842,0
cobyla,standard,712,713.0,-9.173231861625842,-9.173231861625842,0
cobyla,standard,713,714.0,-9.173231861625842,-9.173231861625842,0
cobyla,standard,714,715.0,-9.177283728907453,-9.177283728907453,0
cobyla,standard,715,716.0,-9.177283728907453,-9.177283728907453,0
cobyla,standard,716,717.0,-9.177283728907453,-9.177283728907453,0
cobyla,standard,717,718.0,-9.177283728907453,-9.177283728907453,0
cobyla,standard,718,719.0,-9.179090715952425,-9.179090715952425,0
cobyla,standard,719,720.0,-9.179090715952425,-9.179090715952425,0
cobyla,standard,720,721.0,-9.187814762440386,-9.187814762440386,0
cobyla,standard,721,722.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,722,723.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,723,724.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,724,725.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,725,726.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,726,727.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,727,728.0,-9.27233052338901,-9.27233052338901,0
cobyla,standard,728,729.0,-9.277044800772215,-9.277044800772215,0
cobyla,standard,729,730.0,-9.277044800772215,-9.277044800772215,0
cobyla,standard,730,731.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,731,732.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,732,733.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,733,734.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,734,735.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,735,736.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,736,737.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,737,738.0,-9.28669202180778,-9.28669202180778,0
cobyla,standard,738,739.0,-9.29766151717974,-9.29766151717974,0
cobyla,standard,739,740.0,-9.29766151717974,-9.29766151717974,0
cobyla,standard,740,741.0,-9.29766151717974,-9.29766151717974,0
cobyla,standard,741,742.0,-9.29766151717974,-9.29766151717974,0
cobyla,standard,742,743.0,-9.309572418784931,-9.309572418784931,0
cobyla,standard,743,744.0,-9.309572418784931,-9.309572418784931,0
cobyla,standard,744,745.0,-9.335761322172688,-9.335761322172688,0
cobyla,standard,745,746.0,-9.335761322172688,-9.335761322172688,0
cobyla,standard,746,747.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,747,748.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,748,749.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,749,750.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,750,751.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,751,752.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,752,753.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,753,754.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,754,755.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,755,756.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,756,757.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,757,758.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,758,759.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,759,760.0,-9.336908451364705,-9.336908451364705,0
cobyla,standard,760,761.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,761,762.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,762,763.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,763,764.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,764,765.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,765,766.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,766,767.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,767,768.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,768,769.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,769,770.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,770,771.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,771,772.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,772,773.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,773,774.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,774,775.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,775,776.0,-9.392144052896223,-9.392144052896223,0
cobyla,standard,776,777.0,-9.39850387926578,-9.39850387926578,0
cobyla,standard,777,778.0,-9.39850387926578,-9.39850387926578,0
cobyla,standard,778,779.0,-9.39850387926578,-9.39850387926578,0
cobyla,standard,779,780.0,-9.39850387926578,-9.39850387926578,0
cobyla,standard,780,781.0,-9.39850387926578,-9.39850387926578,0
cobyla,standard,781,782.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,782,783.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,783,784.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,784,785.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,785,786.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,786,787.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,787,788.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,788,789.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,789,790.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,790,791.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,791,792.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,792,793.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,793,794.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,794,795.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,795,796.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,796,797.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,797,798.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,798,799.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,799,800.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,800,801.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,801,802.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,802,803.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,803,804.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,804,805.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,805,806.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,806,807.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,807,808.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,808,809.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,809,810.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,810,811.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,811,812.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,812,813.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,813,814.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,814,815.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,815,816.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,816,817.0,-9.401388506358451,-9.401388506358451,0
cobyla,standard,817,818.0,-9.586405287555923,-9.586405287555923,0
cobyla,standard,818,819.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,819,820.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,820,821.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,821,822.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,822,823.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,823,824.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,824,825.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,825,826.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,826,827.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,827,828.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,828,829.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,829,830.0,-9.599340170794962,-9.599340170794962,0
cobyla,standard,830,831.0,-9.648404694843174,-9.648404694843174,0
cobyla,standard,831,832.0,-9.648404694843174,-9.648404694843174,0
cobyla,standard,832,833.0,-9.648404694843174,-9.648404694843174,0
cobyla,standard,833,834.0,-9.648404694843174,-9.648404694843174,0
cobyla,standard,834,835.0,-9.727905885921396,-9.727905885921396,0
cobyla,standard,835,836.0,-9.727905885921396,-9.727905885921396,0
cobyla,standard,836,837.0,-9.72812783163733,-9.72812783163733,0
cobyla,standard,837,838.0,-9.739881186112632,-9.739881186112632,0
cobyla,standard,838,839.0,-9.739881186112632,-9.739881186112632,0
cobyla,standard,839,840.0,-9.739881186112632,-9.739881186112632,0
cobyla,standard,840,841.0,-9.739881186112632,-9.739881186112632,0
cobyla,standard,841,842.0,-9.739881186112632,-9.739881186112632,0
cobyla,standard,842,843.0,-9.74070802471579,-9.74070802471579,0
cobyla,standard,843,844.0,-9.74070802471579,-9.74070802471579,0
cobyla,standard,844,845.0,-9.74070802471579,-9.74070802471579,0
cobyla,standard,845,846.0,-9.74070802471579,-9.74070802471579,0
cobyla,standard,846,847.0,-9.746858721768072,-9.746858721768072,0
cobyla,standard,847,848.0,-9.746858721768072,-9.746858721768072,0
cobyla,standard,848,849.0,-9.750122753720243,-9.750122753720243,0
cobyla,standard,849,850.0,-9.750122753720243,-9.750122753720243,0
cobyla,standard,850,851.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,851,852.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,852,853.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,853,854.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,854,855.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,855,856.0,-9.761005809435163,-9.761005809435163,0
cobyla,standard,856,857.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,857,858.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,858,859.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,859,860.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,860,861.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,861,862.0,-9.764991788563117,-9.764991788563117,0
cobyla,standard,862,863.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,863,864.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,864,865.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,865,866.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,866,867.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,867,868.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,868,869.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,869,870.0,-9.767678696121687,-9.767678696121687,0
cobyla,standard,870,871.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,871,872.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,872,873.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,873,874.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,874,875.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,875,876.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,876,877.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,877,878.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,878,879.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,879,880.0,-9.777497369013185,-9.777497369013185,0
cobyla,standard,880,881.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,881,882.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,882,883.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,883,884.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,884,885.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,885,886.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,886,887.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,887,888.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,888,889.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,889,890.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,890,891.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,891,892.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,892,893.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,893,894.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,894,895.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,895,896.0,-9.782381734182355,-9.782381734182355,0
cobyla,standard,896,897.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,897,898.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,898,899.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,899,900.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,900,901.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,901,902.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,902,903.0,-9.783708148546516,-9.783708148546516,0
cobyla,standard,903,904.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,904,905.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,905,906.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,906,907.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,907,908.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,908,909.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,909,910.0,-9.802105091947896,-9.802105091947896,0
cobyla,standard,910,911.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,911,912.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,912,913.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,913,914.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,914,915.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,915,916.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,916,917.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,917,918.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,918,919.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,919,920.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,920,921.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,921,922.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,922,923.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,923,924.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,924,925.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,925,926.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,926,927.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,927,928.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,928,929.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,929,930.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,930,931.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,931,932.0,-9.802222944540567,-9.802222944540567,0
cobyla,standard,932,933.0,-9.807494241426335,-9.807494241426335,0
cobyla,standard,933,934.0,-9.807494241426335,-9.807494241426335,0
cobyla,standard,934,935.0,-9.83123484825439,-9.83123484825439,0
cobyla,standard,935,936.0,-9.83123484825439,-9.83123484825439,0
cobyla,standard,936,937.0,-9.83123484825439,-9.83123484825439,0
cobyla,standard,937,938.0,-9.83123484825439,-9.83123484825439,0
cobyla,standard,938,939.0,-9.838766618082367,-9.838766618082367,0
cobyla,standard,939,940.0,-9.838766618082367,-9.838766618082367,0
cobyla,standard,940,941.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,941,942.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,942,943.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,943,944.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,944,945.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,945,946.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,946,947.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,947,948.0,-9.892955786515573,-9.892955786515573,0
cobyla,standard,948,949.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,949,950.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,950,951.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,951,952.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,952,953.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,953,954.0,-9.93381720656834,-9.93381720656834,0
cobyla,standard,954,955.0,-9.935097401927887,-9.935097401927887,0
cobyla,standard,955,956.0,-9.935097401927887,-9.935097401927887,0
cobyla,standard,956,957.0,-9.983361017725615,-9.983361017725615,0
cobyla,standard,957,958.0,-9.983361017725615,-9.983361017725615,0
